time_1,u1_1,u2_1,pb_1,sb_1,wb_1,time_2,u1_2,u2_2,pb_2,sb_2,wb_2,time_3,u1_3,u2_3,pb_3,sb_3,wb_3,time_4,u1_4,u2_4,pb_4,sb_4,wb_4,time_5,u1_5,u2_5,pb_5,sb_5,wb_5,time_6,u1_6,u2_6,pb_6,sb_6,wb_6,time_7,u1_7,u2_7,pb_7,sb_7,wb_7,time_8,u1_8,u2_8,pb_8,sb_8,wb_8,time_9,u1_9,u2_9,pb_9,sb_9,wb_9,time_10,u1_10,u2_10,pb_10,sb_10,wb_10,time_11,u1_11,u2_11,pb_11,sb_11,wb_11,time_12,u1_12,u2_12,pb_12,sb_12,wb_12,time_13,u1_13,u2_13,pb_13,sb_13,wb_13,time_14,u1_14,u2_14,pb_14,sb_14,wb_14,time_15,u1_15,u2_15,pb_15,sb_15,wb_15,time_16,u1_16,u2_16,pb_16,sb_16,wb_16,time_17,u1_17,u2_17,pb_17,sb_17,wb_17,time_18,u1_18,u2_18,pb_18,sb_18,wb_18,time_19,u1_19,u2_19,pb_19,sb_19,wb_19,time_20,u1_20,u2_20,pb_20,sb_20,wb_20,time_21,u1_21,u2_21,pb_21,sb_21,wb_21,time_22,u1_22,u2_22,pb_22,sb_22,wb_22,time_23,u1_23,u2_23,pb_23,sb_23,wb_23,time_24,u1_24,u2_24,pb_24,sb_24,wb_24,time_25,u1_25,u2_25,pb_25,sb_25,wb_25,time_26,u1_26,u2_26,pb_26,sb_26,wb_26,time_27,u1_27,u2_27,pb_27,sb_27,wb_27,time_28,u1_28,u2_28,pb_28,sb_28,wb_28,time_29,u1_29,u2_29,pb_29,sb_29,wb_29,time_30,u1_30,u2_30,pb_30,sb_30,wb_30,time_31,u1_31,u2_31,pb_31,sb_31,wb_31,time_32,u1_32,u2_32,pb_32,sb_32,wb_32,time_33,u1_33,u2_33,pb_33,sb_33,wb_33,time_34,u1_34,u2_34,pb_34,sb_34,wb_34,time_35,u1_35,u2_35,pb_35,sb_35,wb_35,time_36,u1_36,u2_36,pb_36,sb_36,wb_36,time_37,u1_37,u2_37,pb_37,sb_37,wb_37,time_38,u1_38,u2_38,pb_38,sb_38,wb_38,time_39,u1_39,u2_39,pb_39,sb_39,wb_39,time_40,u1_40,u2_40,pb_40,sb_40,wb_40,time_41,u1_41,u2_41,pb_41,sb_41,wb_41,time_42,u1_42,u2_42,pb_42,sb_42,wb_42,time_43,u1_43,u2_43,pb_43,sb_43,wb_43,time_44,u1_44,u2_44,pb_44,sb_44,wb_44,time_45,u1_45,u2_45,pb_45,sb_45,wb_45,time_46,u1_46,u2_46,pb_46,sb_46,wb_46,time_47,u1_47,u2_47,pb_47,sb_47,wb_47,time_48,u1_48,u2_48,pb_48,sb_48,wb_48,time_49,u1_49,u2_49,pb_49,sb_49,wb_49,time_50,u1_50,u2_50,pb_50,sb_50,wb_50
0.00112,72,72,130841.010211637,2.32053827649993e-05,0.00116558190013502,0.00112,0,200,158008.929377878,4.66928466315539e-05,-0.00196607978585581,0.00112,117,117,144563.454999742,3.38793908628451e-05,0,0.00112,68,68,209732.147782853,0.000238284748941073,0,0.00112,1.64566401180835e-13,1.64566401180835e-13,205758.879836106,0.000218763640396114,0,0.00112,0,0,102088.738037618,2.21717625233793e-06,-0.000789233568783056,0.00112,170,170,145764.018447644,3.51313504269467e-05,0,0.00112,95,95,207167.738071726,0.000213959354011243,0.000399057947318226,0.00112,126,126,142253.499805351,3.17133397620385e-05,0.0011153315047216,0.00112,200,200,122077.768669751,1.53828060001101e-05,0.00192990500473972,0.00112,12,12,229594.663333384,0.000320991855215577,0,0.00112,8.90594641684521e-14,200,237242.400413738,0.000363395247387642,0,0.00112,50,50,101446.480597303,1.75809240473304e-06,-0.000846378148698769,0.00112,200,200,227963.058674043,0.000305681786004901,0.00190553086888099,0.00112,0,0,224975.47645751,0.000307601694210663,0,0.00112,200,200,207015.521053039,0.000213295457534107,0.000398154767624147,0.00112,122,122,272248.9069428,0.000509256825010098,0.000987933768051485,0.00112,32,32,270155.538326082,0.000513368000288211,0,0.00112,0,0,312057.2369485,0.000597344799079902,-0.000230016513069192,0.00112,92,92,191869.482561372,0.000157062766619092,0,0.00112,145,145,239031.425303468,0.000370727993481817,0,0.00112,176,176,295111.584824908,0.000591245301079342,0,0.00112,34.9999999999999,34.9999999999999,184293.406059757,0.000122628298734793,0,0.00112,29,29,289523.857272253,0.000588378030320998,0,0.00112,26,26,262352.087712993,0.00047780347288834,0,0.00112,164,164,198164.677248747,0.000185367453484516,0,0.00112,49.9999999999999,49.9999999999999,119267.719325663,1.43836141035109e-05,0.000877785270075471,0.00112,122,122,156531.23519453,4.41257455754762e-05,-0.000610925283122874,0.00112,0,200,237895.010919974,0.000366330828835505,0,0.00112,86,86,175487.66296015,7.43955067044486e-05,0,0.00112,0,0,258271.767057383,0.000459207307355037,0,0.00112,116,116,315400.696783166,0.00059820895485266,0,0.00112,0,0,283175.568484239,0.000572718676633617,0,0.00112,9,9,200543.759538016,0.000192032165328254,0,0.00112,0,0,286379.410248934,0.000587330132605951,0,0.00112,72,72,115270.047620613,1.00018871379428e-05,0,0.00112,77.9999999999999,77.9999999999999,287886.980971105,0.00058853480156366,0,0.00112,0,200,193526.868986521,0.000164607259147674,0,0.00112,11,11,186895.280032636,0.000134457889317526,0,0.00112,0,0,231182.897684276,0.000335807402031657,0,0.00112,0,0,285417.487921305,0.00058294319238142,0,0.00112,29,29,110862.174807448,8.19049329236876e-06,0,0.00112,187,187,191301.519898524,0.000144779762662149,0,0.00112,112,112,311391.408452399,0.000596620245290438,0,0.00112,125,125,124762.144219512,1.74642349183611e-05,0.00200158555441547,0.00112,136,136,235758.92514151,0.000350306327869091,0,0.00112,0,200,275263.605486772,0.000536218990779487,0,0.00112,197,197,116954.368568413,1.2724530342483e-05,0.000679364192381514,0.00112,6,6,214501.681209624,0.000253153644980741,0,0.00112,48,48,115621.998358201,1.0147443370223e-05,0
0.00113,72,72,130839.388071752,2.32169497477648e-05,0.00114786288690477,0.00113,0,200,158012.213620101,4.66733478587718e-05,-0.00193378001660335,0.00113,117,117,144863.633026581,3.38793908628451e-05,0,0.00113,68,68,209732.12901432,0.000238284748941073,0,0.00113,0,0,205773.945596402,0.000218763640396114,0,0.00113,0,0,102089.661950914,2.20934209728571e-06,-0.000777626922474225,0.00113,170,170,146064.304313431,3.51313504269467e-05,0,0.00113,90.0892857142858,90.0892857142858,207515.462630599,0.000213967720779493,0.00124259182648131,0.00113,120.285714285714,120.285714285714,142551.507176479,3.17255576093918e-05,0.0013329958747949,0.00113,200,200,122374.066775465,1.54031276849935e-05,0.00213956077959055,0.00113,12,12,229646.261497444,0.000320991855215577,0,0.00113,0,200,237239.792131232,0.000363395247387642,0,0.00113,45.5357142857144,45.5357142857144,101447.457282585,1.74969104631861e-06,-0.000833925034345327,0.00113,200,200,228314.839352711,0.000305703785315046,0.00248272770889695,0.00113,0,0,224974.294014551,0.000307601694210663,0,0.00113,200,200,207363.091839245,0.00021330380591059,0.00123991784781194,0.00113,122,122,272505.041935728,0.000509270247818056,0.00167014933976462,0.00113,30.4821428571429,30.4821428571429,270145.638633022,0.000513368000288211,0,0.00113,0,0,312038.32520108,0.000597342449577137,-0.000240048661346391,0.00113,92,92,191869.477656904,0.000157062766619092,0,0.00113,145,145,239029.801916008,0.000370727993481817,0,0.00113,176,176,295142.263701897,0.000591245301079342,0,0.00113,35,35,184293.401809686,0.000122628298734793,0,0.00113,29,29,289697.411339087,0.000588378030320998,0,0.00113,26,26,262343.922386642,0.00047780347288834,0,0.00113,164,164,198173.577306707,0.000185367453484516,0,0.00113,50,50,119266.616563909,1.43923266206795e-05,0.000864751743749954,0.00113,122,122,156835.045420703,4.41208525372975e-05,-0.000363389859920547,0.00113,0,200,237894.995011533,0.000366330828835505,0,0.00113,83.8571428571429,83.8571428571429,175804.331834777,7.43955067044486e-05,0,0.00113,0,0,258264.510930982,0.000459207307355037,0,0.00113,116,116,315477.939524706,0.00059820895485266,0,0.00113,0,0,283162.677910112,0.000572718676633617,0,0.00113,10.9642857142857,10.9642857142857,200567.793558848,0.000192032165328254,0,0.00113,4.82142857142848,4.82142857142848,286365.733624515,0.000587330132605951,0,0.00113,79.0535714285713,79.0535714285713,115270.093683695,1.00018871379428e-05,0,0.00113,78,78,287872.897962394,0.00058853480156366,0,0.00113,0,200,193526.856854282,0.000164607259147674,0,0.00113,11,11,186895.265337374,0.000134457889317526,0,0.00113,0,0,231182.886885272,0.000335807402031657,0,0.00113,0,0,285404.048591594,0.00058294319238142,0,0.00113,29,29,110862.169737151,8.19049329236876e-06,0,0.00113,187,187,191629.53053063,0.000144779762662149,0,0.00113,118.428571428571,118.428571428571,311499.304236365,0.000596620245290438,0,0.00113,120.267857142857,120.267857142857,125038.114272624,1.748517475225e-05,0.00219137535782816,0.00113,136,136,235822.166445661,0.000350306327869091,0,0.00113,0,200,275263.60366587,0.000536218990779487,0,0.00113,197,197,116953.545046516,1.27312739350459e-05,0.000669379440065683,0.00113,11.5357142857142,11.5357142857142,214541.733059713,0.000253153644980741,0,0.00113,43.7142857142858,43.7142857142858,115621.990660845,1.0147443370223e-05,0
0.00114,72,72,130837.791668746,2.32283409783031e-05,0.00113043054803965,0.00114,0,200,158015.444148679,4.66541689551981e-05,-0.00190210307955025,0.00114,117,117,145196.256677866,3.38793908628451e-05,0,0.00114,68,68,209732.091817719,0.000238284748941073,0,0.00114,0,0,205789.010752024,0.000218763640396114,0,0.00114,0,0,102090.572161888,2.20162312907283e-06,-0.00076619572268767,0.00114,170,170,146397.000127213,3.51313504269467e-05,0,0.00114,85.1785714285715,85.1785714285715,207890.530319047,0.00021398371067485,0.00193660099988757,0.00114,114.571428571429,114.571428571429,142881.653620243,3.17400972584395e-05,0.00157993762755913,0.00114,200,200,122702.946004385,1.54257027820458e-05,0.00238089171165952,0.00114,12,12,229697.602541222,0.000320991855215577,0,0.00114,0,200,237236.707962221,0.000363395247387642,0,0.00114,41.0714285714286,41.0714285714286,101448.421131898,1.74141327927247e-06,-0.000821659354275799,0.00114,200,200,228690.655338232,0.000305731273831916,0.00300944482176589,0.00114,0,0,224972.874088744,0.000307601694210663,0,0.00114,200,200,207738.028068937,0.000213319762329298,0.00193264270187582,0.00114,122,122,272775.71313928,0.000509289808901884,0.00222579434839148,0.00114,28.9642857142857,28.9642857142857,270134.859996767,0.000513368000288211,0,0.00114,0,0,312018.053832914,0.000597339994764719,-0.000251083176560883,0.00114,92,92,191869.471535106,0.000157062766619092,0,0.00114,145,145,239027.681491906,0.000370727993481817,0,0.00114,176,176,295174.473010952,0.000591245301079342,0,0.00114,35,35,184293.397242716,0.000122628298734793,0,0.00114,29,29,289879.302664034,0.000588378030320998,0,0.00114,26,26,262334.978407749,0.00047780347288834,0,0.00114,164,164,198182.841275838,0.000185367453484516,0,0.00114,50,50,119265.529828149,1.44009098042867e-05,0.000851917990099193,0.00114,122,122,157170.823548919,4.41185648109319e-05,-8.9744365136042e-05,0.00114,0,200,237894.979664719,0.000366330828835505,0,0.00114,81.7142857142858,81.7142857142858,176153.014352039,7.43955067044486e-05,0,0.00114,0,0,258256.527583966,0.000459207307355037,0,0.00114,116,116,315559.2669475,0.00059820895485266,0,0.00114,0,0,283148.740770057,0.000572718676633617,0,0.00114,12.9285714285714,12.9285714285714,200589.84988333,0.000192032165328254,0,0.00114,9.64285714285707,9.64285714285707,286350.974193838,0.000587330132605951,0,0.00114,86.1071428571427,86.1071428571427,115270.140605963,1.00018871379428e-05,0,0.00114,78,78,287857.711459115,0.00058853480156366,0,0.00114,0,200,193526.845213847,0.000164607259147674,0,0.00114,11,11,186895.250308497,0.000134457889317526,0,0.00114,0,0,231182.875702011,0.000335807402031657,0,0.00114,0,0,285389.537356883,0.00058294319238142,0,0.00114,29,29,110862.163918143,8.19049329236876e-06,0,0.00114,187,187,191988.001485422,0.000144781016574528,0.000491482934953855,0.00114,124.857142857143,124.857142857143,311613.224508578,0.000596620245290438,0,0.00114,115.535714285714,115.535714285714,125346.321836623,1.75081654681159e-05,0.00241207518138467,0.00114,136,136,235884.976066446,0.000350306327869091,0,0.00114,0,200,275263.601848286,0.000536218990779487,0,0.00114,197,197,116952.733378858,1.27379184296523e-05,0.000659544199682339,0.00114,17.0714285714285,17.0714285714285,214579.16145267,0.000253153644980741,0,0.00114,39.4285714285715,39.4285714285715,115621.982829232,1.0147443370223e-05,0
0.00115,72,72,130836.220598154,2.32395592963891e-05,0.00111327951272856,0.00115,0,200,158018.621991902,4.66353037772185e-05,-0.00187103215477049,0.00115,117,117,145561.634569664,3.38793908628451e-05,0,0.00115,68,68,209731.910228077,0.000238284748941073,0,0.00115,0,0,205803.976622981,0.000218763640396114,0,0.00115,0,0,102091.468865769,2.19401760748948e-06,-0.000754937127448743,0.00115,170,170,146762.414066806,3.51313504269467e-05,0,0.00115,80.2678571428572,80.2678571428572,208293.23850102,0.000214006171670625,0.00254558916228644,0.00115,108.857142857143,108.857142857143,143244.198893135,3.17572589375796e-05,0.00185765611096637,0.00115,200,200,123064.62783007,1.54508573457236e-05,0.00265577641817119,0.00115,12,12,229748.664790803,0.000320991855215577,0,0.00115,0,200,237233.093935367,0.000363395247387642,0,0.00115,36.6071428571429,36.6071428571429,101449.372352531,1.73325724476677e-06,-0.000809578016211444,0.00115,200,200,229090.417664638,0.000305763908677263,0.00351621135658032,0.00115,0,0,224971.111113551,0.000307601694210663,0,0.00115,200,200,208140.6276677,0.000213342178628241,0.00254064651889782,0.00115,122,122,273060.8799399,0.000509314511254108,0.00270514984563497,0.00115,27.4464285714286,27.4464285714286,270123.125784938,0.000513368000288211,0,0.00115,0,0,311996.334112566,0.000597337424454488,-0.0002631551888169,0.00115,92,92,191869.458169779,0.000157062766619092,0,0.00115,145,145,239025.008446945,0.000370727993481817,0,0.00115,176,176,295206.49202202,0.000591245301079342,0,0.00115,35,35,184293.392351111,0.000122628298734793,0,0.00115,29,29,290063.541033081,0.000588378030320998,0,0.00115,26,26,262325.183110346,0.00047780347288834,0,0.00115,164,164,198192.199094331,0.000185367453484516,0,0.00115,50,50,119264.458859719,1.44093656351485e-05,0.000839280638909234,0.00115,122,122,157538.975680733,4.41184258079154e-05,0,0.00115,0,200,237894.964879533,0.000366330828835505,0,0.00115,79.5714285714286,79.5714285714286,176533.776494201,7.43967696655091e-05,0.000495350221622564,0.00115,0,0,258247.746660182,0.000459207307355037,0,0.00115,116,116,315644.501765152,0.00059820895485266,0,0.00115,0,0,283133.674273942,0.000572718676633617,0,0.00115,14.8928571428571,14.8928571428571,200610.0137415,0.000192032165328254,0,0.00115,14.4642857142857,14.4642857142857,286335.048866908,0.000587330132605951,0,0.00115,93.1607142857142,93.1607142857142,115270.188387416,1.00018871379428e-05,0,0.00115,78,78,287841.337981374,0.00058853480156366,0,0.00115,0,200,193526.834065217,0.000164607259147674,0,0.00115,11,11,186895.234946477,0.000134457889317526,0,0.00115,0,0,231182.864134493,0.000335807402031657,0,0.00115,0,0,285373.871216235,0.00058294319238142,0,0.00115,29,29,110862.157663575,8.19049329236876e-06,0,0.00115,187,187,192375.869027681,0.000144790235795979,0.00132414870896879,0.00115,131.285714285714,131.285714285714,311732.979629798,0.000596620245290438,0,0.00115,110.803571428571,110.803571428571,125687.176882118,1.75335256505784e-05,0.00266559595819013,0.00115,136,136,235947.295061638,0.000350306327869091,0,0.00115,0,200,275263.600031923,0.000536218990779487,0,0.00115,197,197,116951.933375366,1.27444653094562e-05,0.000649856085766668,0.00115,22.6071428571428,22.6071428571428,214613.904037445,0.000253153644980741,0,0.00115,35.1428571428572,35.1428571428572,115621.974863361,1.0147443370223e-05,0
0.00116,72,72,130834.674463088,2.32506074887684e-05,0.00109640454498897,0.00116,0,200,158021.748150584,4.66167463458447e-05,-0.00184055112953125,0.00116,117,117,145959.901958731,3.38793908628451e-05,0,0.00116,68,68,209731.531535401,0.000238284748941073,0,0.00116,0,0,205818.801548827,0.000218763640396114,0,0.00116,0,0,102092.35225464,2.18652382047412e-06,-0.000743848348897073,0.00116,170,170,147160.68110479,3.51313504269467e-05,0,0.00116,75.3571428571429,75.3571428571429,208723.623616273,0.000214034486704786,0.00311341402870411,0.00116,103.142857142857,103.142857142857,143639.225903279,3.17773583008685e-05,0.0021677585678354,0.00116,200,200,123459.155292926,1.54789369480938e-05,0.00296626291064636,0.00116,12,12,229799.423710666,0.000320991855215577,0,0.00116,0,200,237228.920522315,0.000363395247387642,0,0.00116,32.1428571428572,32.1428571428572,101450.311148369,1.72522111457859e-06,-0.000797677991076388,0.00116,200,200,229513.840111762,0.000305801604293816,0.00402467413149088,0.00116,0,0,224968.957565172,0.000307601694210663,0,0.00116,200,200,208570.92779151,0.000213370440103567,0.00310766755015616,0.00116,122,122,273360.32039749,0.000509343770000941,0.00314158388630043,0.00116,25.9285714285714,25.9285714285714,270110.395616701,0.000513368000288211,0,0.00116,0,0,311973.120889807,0.000597334728087151,-0.000276299875034134,0.00116,92,92,191869.435038911,0.000157062766619092,0,0.00116,145,145,239021.752453414,0.000370727993481817,0,0.00116,176,176,295237.547723514,0.000591245301079342,0,0.00116,35,35,184293.387132026,0.000122628298734793,0,0.00116,29,29,290247.397117966,0.000588378030320998,0,0.00116,26,26,262314.497945668,0.00047780347288834,0,0.00116,164,164,198201.54370929,0.000185367453484516,0,0.00116,50,50,119263.403514791,1.44176960607591e-05,0.000826836401942664,0.00116,122,122,157939.99629325,4.41184258079154e-05,0,0.00116,0,200,237894.950655975,0.000366330828835505,0,0.00116,77.4285714285714,77.4285714285714,176945.490372081,7.44060822637187e-05,0.00133978835874933,0.00116,0,0,258238.130712241,0.000459207307355037,0,0.00116,116,116,315733.43505193,0.00059820895485266,0,0.00116,0,0,283117.435127752,0.000572718676633617,0,0.00116,16.8571428571428,16.8571428571428,200628.410816028,0.000192032165328254,0,0.00116,19.2857142857142,19.2857142857142,286317.914253876,0.000587330132605951,0,0.00116,100.214285714286,100.214285714286,115270.244187117,1.00018871379428e-05,0,0.00116,78,78,287823.733965994,0.00058853480156366,0,0.00116,0,200,193526.823408392,0.000164607259147674,0,0.00116,11,11,186895.219251487,0.000134457889317526,0,0.00116,0,0,231182.852182717,0.000335807402031657,0,0.00116,0,0,285357.006807968,0.00058294319238142,0,0.00116,29,29,110862.151178505,8.19049329236876e-06,0,0.00116,187,187,192793.242562255,0.000144807064132023,0.00202529442857772,0.00116,137.714285714286,137.714285714286,311858.338229307,0.000596620245290438,0,0.00116,106.071428571429,106.071428571429,126060.806496706,1.75615935323115e-05,0.00295396873266016,0.00116,136,136,236009.090778585,0.000350306327869091,0,0.00116,0,200,275263.598216009,0.000536218990779487,0,0.00116,197,197,116951.144849002,1.27509160339819e-05,0.000640312757585742,0.00116,28.1428571428571,28.1428571428571,214646.036932723,0.000253153644980741,0,0.00116,30.8571428571429,30.8571428571429,115621.966763234,1.0147443370223e-05,0
0.00117,72,72,130833.152874052,2.32614882904802e-05,0.00107980053879509,0.00117,0,200,158024.823599212,4.65984908398599e-05,-0.00181064455549701,0.00117,117,117,146390.603595785,3.38825330020998e-05,0.000763700365124034,0.00117,68,68,209730.856824709,0.000238284748941073,0,0.00117,0,0,205833.407503166,0.000218763640396114,0,0.00117,0,0,102093.222517497,2.17914008357795e-06,-0.000732926652150362,0.00117,170,170,147591.840017547,3.51313504269467e-05,0,0.00117,70.4464285714286,70.4464285714286,209181.554603739,0.000214068405180063,0.00367054143856467,0.00117,97.4285714285714,97.4285714285714,144066.718384107,3.18007282099813e-05,0.0025121055015579,0.00117,200,200,123886.478304679,1.55103091371869e-05,0.00331472673536534,0.00117,12,12,229849.802240869,0.000320991855215577,0,0.00117,0,200,237224.120785088,0.000363395247387642,0,0.00117,27.6785714285714,27.6785714285714,101451.237719965,1.71730309046869e-06,-0.000785956310876866,0.00117,200,200,229960.515848358,0.000305844462378996,0.00455110605353735,0.00117,0,0,224966.318742086,0.000307601694210663,0,0.00117,200,200,209028.801762559,0.00021340429754801,0.00366409395328632,0.00117,122,122,273673.707333465,0.000509377275729574,0.00355763631388544,0.00117,24.4107142857143,24.4107142857143,270096.579382497,0.000513368000288211,0,0.00117,0,0,311948.311638363,0.000597331894739353,-0.00029055909560473,0.00117,92,92,191869.397405382,0.000157062766619092,0,0.00117,145,145,239017.845030674,0.000370727993481817,0,0.00117,176,176,295267.273177364,0.000591245301079342,0,0.00117,35,35,184293.381584413,0.000122628298734793,0,0.00117,29,29,290429.620937825,0.000588378839880077,0.000396237524395305,0.00117,26,26,262302.836657866,0.00047780347288834,0,0.00117,164,164,198210.80584493,0.000185367453484516,0,0.00117,50,50,119262.363863144,1.44259029964171e-05,0.000814582137563673,0.00117,122,122,158373.966942357,4.41184258079154e-05,0,0.00117,0,200,237894.936994046,0.000366330828835505,0,0.00117,75.2857142857143,75.2857142857143,177388.224522887,7.44231453284493e-05,0.00205732115214539,0.00117,0,0,258227.595845032,0.000459207307355037,0,0.00117,116,116,315825.840708727,0.00059820895485266,0,0.00117,0,0,283099.926932292,0.000572718676633617,0,0.00117,18.8214285714286,18.8214285714286,200645.096501824,0.000192032165328254,0,0.00117,24.1071428571428,24.1071428571428,286299.473744087,0.000587330132605951,0,0.00117,107.267857142857,107.267857142857,115271.325960949,1.00018871379428e-05,0,0.00117,78,78,287804.802437605,0.00058853480156366,0,0.00117,0,200,193526.813243371,0.000164607259147674,0,0.00117,11,11,186895.20322359,0.000134457889317526,0,0.00117,0,0,231182.839846684,0.000335807402031657,0,0.00117,0,0,285338.847583601,0.00058294319238142,0,0.00117,29,29,110862.14453855,8.19049329236876e-06,0,0.00117,187,187,193240.255828031,0.000144830505462638,0.00265495619732473,0.00117,144.142857142857,144.142857142857,311989.046988065,0.000596620245290438,0,0.00117,101.339285714286,101.339285714286,126467.207705355,1.75927287255301e-05,0.00327946524194592,0.00117,136,136,236070.2933224,0.000350306327869091,0,0.00117,0,200,275263.596400261,0.000536218990779487,0,0.00117,197,197,116950.36761571,1.27572720395644e-05,0.000630911917755642,0.00117,33.6785714285714,33.6785714285714,214675.502063513,0.000253153644980741,0,0.00117,26.5714285714286,26.5714285714286,115621.958528849,1.0147443370223e-05,0
0.00118,72,72,130831.655448761,2.32722043861337e-05,0.0010634625134408,0.00118,0,200,158027.849287016,4.65805315893741e-05,-0.00178129760928322,0.00118,117,117,146852.884296731,3.38943087309269e-05,0.00156953395933506,0.00118,68,68,209729.84718226,0.000238284748941073,0,0.00118,0,0,205847.763224786,0.000218763640396114,0,0.00118,0,0,102094.079840306,2.171864739441e-06,-0.000722169354123969,0.00118,170,170,148055.39824841,3.5134541987668e-05,0.00077676052480276,0.00118,65.5357142857144,65.5357142857144,209666.682891266,0.000214107936470527,0.00423919418584009,0.00118,91.7142857142858,91.7142857142858,144526.633410302,3.18277221205397e-05,0.00289298590470392,0.00118,200,200,124346.530377032,1.55453676388309e-05,0.00370406152969777,0.00118,12,12,229899.754982625,0.000320991855215577,0,0.00118,0,200,237218.640702679,0.000363395247387642,0,0.00118,23.2142857142858,23.2142857142858,101452.152264607,1.70950140358044e-06,-0.00077441006677502,0.00118,200,200,230429.97610443,0.000305892730569236,0.00510873793263626,0.00118,0,0,224963.144023073,0.000307601694210663,0,0.00118,200,200,209513.957397652,0.000213443761124291,0.00423210710844242,0.00118,122,122,274000.661589783,0.000509414907565635,0.00396900128122682,0.00118,22.8928571428572,22.8928571428572,270081.609029324,0.000513368000288211,0,0.00118,0,0,311921.830747422,0.000597328913057926,-0.000305974360081365,0.00118,92,92,191869.343405456,0.000157062766619092,0,0.00118,145,145,239013.231180597,0.000370727993481817,0,0.00118,176,176,295295.496228753,0.000591245301079342,0,0.00118,35,35,184293.375707889,0.000122628298734793,0,0.00118,29,29,290608.806546121,0.000588386990215194,0.00119264319053483,0.00118,26,26,262290.13348044,0.00047780347288834,0,0.00118,164,164,198219.958738872,0.000185367453484516,0,0.00118,50,50,119261.339818714,1.4433988326665e-05,0.00080251482103798,0.00118,122,122,158840.915835197,4.41184258079154e-05,0,0.00118,0,200,237894.923893745,0.000366330828835505,0,0.00118,73.1428571428572,73.1428571428572,177862.132763289,7.44470064856832e-05,0.00270758960629441,0.00118,0,0,258216.077726544,0.000459207307355037,0,0.00118,116,116,315921.485951719,0.00059820895485266,0,0.00118,0,0,283081.077850916,0.000572718676633617,0,0.00118,20.7857142857142,20.7857142857142,200660.187857417,0.000192032165328254,0,0.00118,28.9285714285713,28.9285714285713,286279.655388046,0.000587330132605951,0,0.00118,114.321428571428,114.321428571428,115279.145800959,1.00018871379428e-05,0,0.00118,78,78,287784.471282523,0.00058853480156366,0,0.00118,0,200,193526.803570156,0.000164607259147674,0,0.00118,11,11,186895.186862812,0.000134457889317526,0,0.00118,0,0,231182.827126394,0.000335807402031657,0,0.00118,0,0,285319.321626479,0.00058294319238142,0,0.00118,29,29,110862.137771529,8.19049329236876e-06,0,0.00118,187,187,193716.909612645,0.000144860063928205,0.00325442834536701,0.00118,150.571428571428,150.571428571428,312124.845094061,0.000596620245290438,0,0.00118,96.607142857143,96.607142857143,126906.32688963,1.76273154624063e-05,0.00364476969008219,0.00118,136,136,236130.846661904,0.000350306327869091,0,0.00118,0,200,275263.594584574,0.000536218990779487,0,0.00118,197,197,116949.601494358,1.27635347397761e-05,0.000621651310999435,0.00118,39.2142857142856,39.2142857142856,214702.383198861,0.000253153644980741,0,0.00118,22.2857142857144,22.2857142857144,115621.950160207,1.0147443370223e-05,0
